participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.unique_id,participant.explanation,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.name,survey_part_1_cw.1.player.id_in_group,survey_part_1_cw.1.player.role,survey_part_1_cw.1.player.payoff,survey_part_1_cw.1.player.gender,survey_part_1_cw.1.player.age_category,survey_part_1_cw.1.player.personal_experience,survey_part_1_cw.1.player.tool_experience,survey_part_1_cw.1.player.clickworker_id,survey_part_1_cw.1.group.id_in_subsession,survey_part_1_cw.1.subsession.round_number,inflation_calculator.1.player.id_in_group,inflation_calculator.1.player.role,inflation_calculator.1.player.payoff,inflation_calculator.1.player.explanation,inflation_calculator.1.player.unique_id,inflation_calculator.1.group.id_in_subsession,inflation_calculator.1.subsession.round_number,survey_part_2.1.player.id_in_group,survey_part_2.1.player.role,survey_part_2.1.player.payoff,survey_part_2.1.player.att1,survey_part_2.1.player.att2,survey_part_2.1.player.att3,survey_part_2.1.player.att4,survey_part_2.1.player.att5,survey_part_2.1.player.att6,survey_part_2.1.player.att7,survey_part_2.1.player.treat_check,survey_part_2.1.player.att8,survey_part_2.1.player.att9,survey_part_2.1.player.q1,survey_part_2.1.player.q2,survey_part_2.1.player.q3,survey_part_2.1.player.q4,survey_part_2.1.player.q5,survey_part_2.1.player.q6,survey_part_2.1.player.q7,survey_part_2.1.player.q8,survey_part_2.1.player.q9,survey_part_2.1.player.q10,survey_part_2.1.player.q11,survey_part_2.1.player.q12,survey_part_2.1.player.q13,survey_part_2.1.player.q14,survey_part_2.1.player.q15,survey_part_2.1.player.q16,survey_part_2.1.player.q17,survey_part_2.1.group.id_in_subsession,survey_part_2.1.subsession.round_number
590,3tf4dp3l,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-05 16:49:05.643695,1,,,0.0,61ff0968-0f6a-4846-b734-664512ebc64d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,590,,0.0,2,3,2,2,4198937,1,1,590,,0.0,0,61ff0968-0f6a-4846-b734-664512ebc64d,1,1,590,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
591,ysn7wf86,,0,13,14,survey_part_2,Closing_passed,2022-11-05 16:52:06.433214,1,,,0.0,5ac84c63-5ff2-4291-9bb6-4d4b1d411474,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,591,,0.0,1,5,2,2,1972100,1,1,591,,0.0,1,5ac84c63-5ff2-4291-9bb6-4d4b1d411474,1,1,591,,0.0,1,1,2,2,2,1,2,1,2,4,2,3,2,4,4,4,4,4,2,3,3,3,4,3,3,4,4,1,1
592,i9ues2cr,,0,14,14,survey_part_2,Closing_failed,2022-11-05 16:57:11.957015,1,,,0.0,b819094c-589b-4d68-9653-4ad383a03b89,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,592,,0.0,2,5,2,2,8107149,1,1,592,,0.0,0,b819094c-589b-4d68-9653-4ad383a03b89,1,1,592,,0.0,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1
593,8mr35hbw,,0,14,14,survey_part_2,Closing_failed,2022-11-05 16:58:36.769405,1,,,0.0,0ed1cbf1-336c-4f52-a418-078ee1da94aa,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,593,,0.0,1,2,2,2,1725521,1,1,593,,0.0,1,0ed1cbf1-336c-4f52-a418-078ee1da94aa,1,1,593,,0.0,1,1,1,2,2,1,2,1,1,5,5,4,5,4,4,4,5,4,2,2,2,1,4,4,4,4,4,1,1
594,d16oaaod,,0,13,14,survey_part_2,Closing_passed,2022-11-05 17:00:36.119665,1,,,0.0,a55e1c88-3565-4a6a-b36a-d008e977bdc6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,594,,0.0,1,3,2,2,926767,1,1,594,,0.0,0,a55e1c88-3565-4a6a-b36a-d008e977bdc6,1,1,594,,0.0,1,1,2,2,2,1,2,2,2,4,5,5,4,4,4,4,4,4,4,1,1,4,5,3,3,4,3,1,1
595,0ba72hc1,,0,14,14,survey_part_2,Closing_failed,2022-11-05 17:04:23.952083,1,,,0.0,f3ffb31a-b942-4b35-8a90-fdba4c6bd386,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,595,,0.0,1,3,2,2,2191694,1,1,595,,0.0,1,f3ffb31a-b942-4b35-8a90-fdba4c6bd386,1,1,595,,0.0,1,1,2,2,2,1,2,1,4,4,4,4,4,4,3,3,4,4,4,2,2,2,4,4,3,4,4,1,1
596,x728rdgb,,0,14,14,survey_part_2,Closing_failed,2022-11-05 17:15:09.649505,1,,,0.0,e6bf80d6-f331-40ea-bd44-ba6066e69575,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,596,,0.0,2,2,2,2,8036057,1,1,596,,0.0,0,e6bf80d6-f331-40ea-bd44-ba6066e69575,1,1,596,,0.0,1,1,2,2,2,1,2,1,4,5,4,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,1,1
597,5bfal88c,,0,14,14,survey_part_2,Closing_failed,2022-11-05 17:19:56.453521,1,,,0.0,b11bb940-57ff-4da1-83ec-25d46fb4c731,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,597,,0.0,1,3,1,1,4306537,1,1,597,,0.0,1,b11bb940-57ff-4da1-83ec-25d46fb4c731,1,1,597,,0.0,1,1,1,2,2,1,2,1,4,5,5,5,4,4,4,4,5,5,4,5,4,4,5,4,5,4,5,1,1
598,ehg0a6xd,,0,14,14,survey_part_2,Closing_failed,2022-11-05 17:25:33.570367,1,,,0.0,97b9498c-f602-493d-9337-f1b496311689,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,598,,0.0,2,3,2,2,4934407,1,1,598,,0.0,0,97b9498c-f602-493d-9337-f1b496311689,1,1,598,,0.0,1,1,1,2,1,1,1,1,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1
599,l7ukddyi,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-05 17:26:20.248057,1,,,0.0,ca096470-0daf-4286-81ff-01c6defdd3a5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,599,,0.0,2,6,2,2,2278028,1,1,599,,0.0,1,ca096470-0daf-4286-81ff-01c6defdd3a5,1,1,599,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
600,jzxff75q,,0,14,14,survey_part_2,Closing_failed,2022-11-05 17:26:50.490078,1,,,0.0,0d41097c-0790-462f-bf01-f34cda094408,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,600,,0.0,1,2,1,2,9686627,1,1,600,,0.0,0,0d41097c-0790-462f-bf01-f34cda094408,1,1,600,,0.0,1,1,1,2,1,1,2,1,3,4,5,3,4,5,4,5,2,4,5,2,2,2,3,2,4,2,2,1,1
601,58dqypio,,0,14,14,survey_part_2,Closing_failed,2022-11-05 17:30:12.524183,1,,,0.0,1a61798c-f6ec-4b5f-bfb2-e23eb7174faa,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,601,,0.0,1,4,2,2,1953096,1,1,601,,0.0,1,1a61798c-f6ec-4b5f-bfb2-e23eb7174faa,1,1,601,,0.0,1,2,2,2,2,1,2,2,3,4,2,2,2,3,3,2,3,3,3,2,3,3,3,3,2,2,3,1,1
602,ahs6euls,,0,14,14,survey_part_2,Closing_failed,2022-11-05 17:37:55.214246,1,,,0.0,c0b59afb-371d-4bb0-8dbd-091ce55fad25,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,602,,0.0,2,2,2,2,3771135,1,1,602,,0.0,0,c0b59afb-371d-4bb0-8dbd-091ce55fad25,1,1,602,,0.0,1,1,1,2,2,1,2,1,3,5,4,4,4,4,3,4,3,4,3,4,4,4,4,3,3,4,4,1,1
603,34w9v6g2,,0,14,14,survey_part_2,Closing_failed,2022-11-05 17:44:16.635919,1,,,0.0,27668821-c82c-4bfe-ae1b-29b8762613cb,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,603,,0.0,2,3,2,2,821471,1,1,603,,0.0,1,27668821-c82c-4bfe-ae1b-29b8762613cb,1,1,603,,0.0,1,1,1,2,2,1,2,1,2,4,4,4,4,3,3,3,4,4,4,2,2,2,3,3,3,4,3,1,1
604,w907348m,,0,13,14,survey_part_2,Closing_passed,2022-11-05 17:46:20.026787,1,,,0.0,b6350e71-3dea-4921-b94e-1a21c1cf02a5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,604,,0.0,1,4,2,2,1225638,1,1,604,,0.0,0,b6350e71-3dea-4921-b94e-1a21c1cf02a5,1,1,604,,0.0,1,1,2,2,2,1,2,1,2,4,3,2,2,4,2,3,2,4,3,2,2,2,3,4,4,4,4,1,1
605,v38e631c,,0,13,14,survey_part_2,Closing_passed,2022-11-05 17:57:07.461505,1,,,0.0,cd88cfe1-fdc7-4873-9c70-e1cb68e67183,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,605,,0.0,2,3,2,2,9761507,1,1,605,,0.0,1,cd88cfe1-fdc7-4873-9c70-e1cb68e67183,1,1,605,,0.0,1,1,2,2,2,1,2,1,1,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,5,5,1,1
606,il90hngi,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-05 18:06:00.832155,1,,,0.0,27944d35-58d9-4cf4-97c2-51abb9a994ba,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,606,,0.0,2,2,2,2,10716971,1,1,606,,0.0,0,27944d35-58d9-4cf4-97c2-51abb9a994ba,1,1,606,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
607,q55etozf,,0,13,14,survey_part_2,Closing_passed,2022-11-05 18:10:57.671792,1,,,0.0,1cb9066c-65a8-440e-8672-07871272006e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,607,,0.0,2,3,1,1,2170136,1,1,607,,0.0,1,1cb9066c-65a8-440e-8672-07871272006e,1,1,607,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,1,1
608,sw3mbwi2,,0,14,14,survey_part_2,Closing_failed,2022-11-05 18:23:47.488513,1,,,0.0,4007d998-f5e8-4cbb-86a0-a7d095b596b6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,608,,0.0,1,3,1,2,1995715,1,1,608,,0.0,0,4007d998-f5e8-4cbb-86a0-a7d095b596b6,1,1,608,,0.0,1,1,1,2,2,1,2,1,1,5,4,4,5,5,5,5,5,4,4,4,4,5,4,5,4,4,5,1,1
609,wc1p54fw,,0,6,14,survey_part_2,attch,2022-11-05 18:30:47.819573,1,,,0.0,d0459fd3-bda5-4e3b-9aef-edf55ded4fa2,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,609,,0.0,1,3,1,2,1995715,1,1,609,,0.0,1,d0459fd3-bda5-4e3b-9aef-edf55ded4fa2,1,1,609,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
610,ipooxfau,,0,8,14,survey_part_2,Likert1,2022-11-05 18:34:26.452158,1,,,0.0,d52e987d-fff5-41fb-9923-86b5c8581229,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,610,,0.0,1,3,1,2,1995715,1,1,610,,0.0,0,d52e987d-fff5-41fb-9923-86b5c8581229,1,1,610,,0.0,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,1,1
611,nj3jih1v,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-05 18:35:08.630281,1,,,0.0,9e7f4947-caf4-4242-b759-ee9c01f72fe6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,611,,0.0,1,3,1,2,1995715,1,1,611,,0.0,1,9e7f4947-caf4-4242-b759-ee9c01f72fe6,1,1,611,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
612,vdckf4nv,,0,14,14,survey_part_2,Closing_failed,2022-11-05 18:38:05.235085,1,,,0.0,e1e4848e-bd4a-40ed-a3f9-806a408d5952,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,612,,0.0,1,4,2,2,6509179,1,1,612,,0.0,0,e1e4848e-bd4a-40ed-a3f9-806a408d5952,1,1,612,,0.0,1,1,1,2,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,2,1,1
613,0xidki6c,,0,13,14,survey_part_2,Closing_passed,2022-11-05 18:38:45.305592,1,,,0.0,247e0a5a-3ac8-421a-b6d4-883b95514a2b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,613,,0.0,1,5,2,2,8541567,1,1,613,,0.0,1,247e0a5a-3ac8-421a-b6d4-883b95514a2b,1,1,613,,0.0,1,1,2,2,2,1,2,1,3,5,4,5,5,2,3,3,4,3,4,1,1,1,1,2,3,2,3,1,1
614,mm7esvrr,,0,13,14,survey_part_2,Closing_passed,2022-11-05 18:45:36.524893,1,,,0.0,4eba96a6-6317-4271-b829-ec2f525a5636,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,614,,0.0,1,4,3,3,8882235,1,1,614,,0.0,0,4eba96a6-6317-4271-b829-ec2f525a5636,1,1,614,,0.0,1,1,2,2,2,1,2,1,3,4,3,3,3,3,3,3,3,4,4,3,2,3,4,3,3,3,2,1,1
615,d7sehciq,,0,14,14,survey_part_2,Closing_failed,2022-11-05 18:50:07.995868,1,,,0.0,3ac8f191-4509-4482-b0f5-8c7bf139d128,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,615,,0.0,2,3,1,1,7932673,1,1,615,,0.0,1,3ac8f191-4509-4482-b0f5-8c7bf139d128,1,1,615,,0.0,1,1,2,2,2,2,2,1,3,4,4,4,2,4,4,2,3,4,2,3,4,5,3,4,2,3,3,1,1
616,se10gfex,,0,13,14,survey_part_2,Closing_passed,2022-11-05 19:03:15.189462,1,,,0.0,7edcd733-095c-4cde-b2c2-0e1542237e44,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,616,,0.0,2,2,2,2,9424219,1,1,616,,0.0,0,7edcd733-095c-4cde-b2c2-0e1542237e44,1,1,616,,0.0,1,1,2,2,2,1,2,1,1,5,1,1,1,2,1,2,3,4,2,1,1,1,1,1,1,1,1,1,1
617,ym8mgvfi,,0,14,14,survey_part_2,Closing_failed,2022-11-05 19:06:08.000732,1,,,0.0,99ed3ed7-cd3b-4d93-a057-fa644406f784,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,617,,0.0,2,5,2,2,10510045,1,1,617,,0.0,1,99ed3ed7-cd3b-4d93-a057-fa644406f784,1,1,617,,0.0,1,1,1,2,2,1,2,1,3,4,5,5,5,3,4,4,4,4,3,2,2,2,3,3,2,2,2,1,1
618,7ukcx6xz,,0,14,14,survey_part_2,Closing_failed,2022-11-05 19:14:20.590116,1,,,0.0,e96fc75e-8cc1-4b0f-95a6-49b8430083c3,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,618,,0.0,1,4,2,2,315800777,1,1,618,,0.0,0,e96fc75e-8cc1-4b0f-95a6-49b8430083c3,1,1,618,,0.0,1,1,1,2,2,1,2,2,4,5,5,5,5,4,3,3,4,4,4,4,4,4,5,4,4,4,4,1,1
619,i87f9fyy,,0,14,14,survey_part_2,Closing_failed,2022-11-05 19:16:28.953538,1,,,0.0,c269e1f6-7f17-49a5-98ce-bc833073d2cb,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,619,,0.0,2,6,2,2,8353869,1,1,619,,0.0,1,c269e1f6-7f17-49a5-98ce-bc833073d2cb,1,1,619,,0.0,1,1,1,2,2,1,2,1,3,4,4,4,3,4,4,4,4,4,4,3,3,4,3,3,3,4,3,1,1
620,acwqzbwv,,0,14,14,survey_part_2,Closing_failed,2022-11-05 19:25:39.920302,1,,,0.0,de883887-ab2f-4874-8a6c-d99b12248834,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,620,,0.0,1,2,1,1,1606551,1,1,620,,0.0,0,de883887-ab2f-4874-8a6c-d99b12248834,1,1,620,,0.0,1,2,2,2,2,2,2,2,3,4,3,4,4,4,2,2,4,4,3,4,4,3,4,4,4,3,3,1,1
621,gbkjp109,,0,14,14,survey_part_2,Closing_failed,2022-11-05 19:28:36.723085,1,,,0.0,75f4bf9f-1774-41e3-829e-746099bce568,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,621,,0.0,1,2,1,1,1606551,1,1,621,,0.0,1,75f4bf9f-1774-41e3-829e-746099bce568,1,1,621,,0.0,1,2,2,2,2,2,2,1,5,4,5,5,5,5,3,4,5,4,3,4,5,5,4,4,4,4,4,1,1
622,67382tu8,,0,13,14,survey_part_2,Closing_passed,2022-11-05 19:30:27.358882,1,,,0.0,bceaf3b7-b8f5-4d83-978b-54b1cc4ec189,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,622,,0.0,1,3,2,2,4073663,1,1,622,,0.0,0,bceaf3b7-b8f5-4d83-978b-54b1cc4ec189,1,1,622,,0.0,1,1,2,2,2,1,2,1,2,4,4,4,4,4,4,4,3,4,3,2,2,2,3,4,4,4,3,1,1
623,rg2rt6uz,,0,14,14,survey_part_2,Closing_failed,2022-11-05 19:33:43.696362,1,,,0.0,d2eeb733-c673-4a77-9c4a-43aa2ff95150,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,623,,0.0,1,4,2,2,2727,1,1,623,,0.0,1,d2eeb733-c673-4a77-9c4a-43aa2ff95150,1,1,623,,0.0,1,1,2,2,2,2,2,2,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
624,fyephy20,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-05 19:44:13.884602,1,,,0.0,b7c5cdb2-fb4b-48f0-ae05-949e28adc0bc,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,624,,0.0,1,2,1,1,10763503,1,1,624,,0.0,0,b7c5cdb2-fb4b-48f0-ae05-949e28adc0bc,1,1,624,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
625,t072enp9,,0,14,14,survey_part_2,Closing_failed,2022-11-05 19:50:53.950053,1,,,0.0,0b09a93e-02c4-4776-9356-42c5db8d98d6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,625,,0.0,1,4,2,2,561,1,1,625,,0.0,1,0b09a93e-02c4-4776-9356-42c5db8d98d6,1,1,625,,0.0,1,1,1,2,2,1,2,1,1,5,2,2,3,4,4,4,3,4,4,2,2,2,4,4,3,4,4,1,1
626,oswfueid,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-05 19:51:35.619953,1,,,0.0,c9285b21-8f00-490d-bc4f-1bea3703c2f6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,626,,0.0,1,4,2,2,1075908,1,1,626,,0.0,0,c9285b21-8f00-490d-bc4f-1bea3703c2f6,1,1,626,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
627,051eem2m,,0,2,14,survey_part_1_cw,Demographics,2022-11-05 20:08:06.964578,1,,,0.0,c915cfe4-aed9-4931-968b-4e0e99ec1146,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,627,,0.0,,,,,,1,1,627,,0.0,1,c915cfe4-aed9-4931-968b-4e0e99ec1146,1,1,627,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
628,2cvtfelg,,0,13,14,survey_part_2,Closing_passed,2022-11-05 20:09:52.551264,1,,,0.0,fb5d6099-c673-4959-b655-f2b7a4378736,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,628,,0.0,1,4,1,1,10752853,1,1,628,,0.0,0,fb5d6099-c673-4959-b655-f2b7a4378736,1,1,628,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,5,5,4,4,4,4,4,5,5,5,5,4,4,5,1,1
629,c3k29z32,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-05 20:11:16.188956,1,,,0.0,43febba9-d943-48f1-a51c-2f7d35f4f90e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,629,,0.0,2,4,2,2,4843657,1,1,629,,0.0,1,43febba9-d943-48f1-a51c-2f7d35f4f90e,1,1,629,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
630,7j6bqwep,,0,14,14,survey_part_2,Closing_failed,2022-11-05 20:19:37.909562,1,,,0.0,cfdcbc98-b106-46a3-87e2-da14a33352df,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,630,,0.0,1,4,2,2,647940,1,1,630,,0.0,0,cfdcbc98-b106-46a3-87e2-da14a33352df,1,1,630,,0.0,1,1,2,2,2,1,2,1,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,5,1,1
631,u1c3nns4,,0,13,14,survey_part_2,Closing_passed,2022-11-05 20:20:12.785467,1,,,0.0,5787f51c-c245-4829-94c0-91c84b7a74dd,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,631,,0.0,1,3,2,2,4929729,1,1,631,,0.0,1,5787f51c-c245-4829-94c0-91c84b7a74dd,1,1,631,,0.0,1,1,2,2,2,1,2,2,3,4,4,4,4,4,4,5,4,4,4,3,3,4,4,5,5,5,4,1,1
632,e0a4oaei,,0,13,14,survey_part_2,Closing_passed,2022-11-05 20:32:58.293436,1,,,0.0,9cb5b053-9810-48e9-bf17-170e9e0efc7f,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,632,,0.0,2,3,2,2,591293,1,1,632,,0.0,0,9cb5b053-9810-48e9-bf17-170e9e0efc7f,1,1,632,,0.0,1,1,2,2,2,1,2,2,1,4,1,1,1,1,1,1,2,1,1,1,1,1,3,4,2,1,3,1,1
633,g1uf6zfq,,0,14,14,survey_part_2,Closing_failed,2022-11-05 20:35:05.373888,1,,,0.0,035f36a8-2cf7-428d-957c-544d691166a3,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,633,,0.0,1,3,2,2,6293655,1,1,633,,0.0,1,035f36a8-2cf7-428d-957c-544d691166a3,1,1,633,,0.0,1,1,1,2,2,1,2,1,5,5,4,4,5,4,4,5,5,5,5,4,4,4,5,5,4,5,5,1,1
634,d0403yd7,,0,14,14,survey_part_2,Closing_failed,2022-11-05 20:38:03.864024,1,,,0.0,931df5f6-3bbc-4973-a5ba-d8366e033bba,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,634,,0.0,1,3,2,2,4933231,1,1,634,,0.0,0,931df5f6-3bbc-4973-a5ba-d8366e033bba,1,1,634,,0.0,2,1,2,2,2,1,2,1,3,4,3,3,4,5,2,4,4,4,2,4,4,3,5,4,4,4,3,1,1
635,6tyurawr,,0,14,14,survey_part_2,Closing_failed,2022-11-05 20:39:55.262872,1,,,0.0,b09b091f-7188-4b55-8caa-f2184b9fc3ed,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,635,,0.0,1,3,2,2,10731027,1,1,635,,0.0,1,b09b091f-7188-4b55-8caa-f2184b9fc3ed,1,1,635,,0.0,2,2,2,2,2,2,2,2,2,3,4,3,4,4,3,4,4,4,3,4,4,3,3,2,4,4,3,1,1
636,6gxr5qnn,,0,13,14,survey_part_2,Closing_passed,2022-11-05 20:43:38.493487,1,,,0.0,bb97db7b-50b5-4d79-a12e-abe098ba8860,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,636,,0.0,2,4,2,2,9733849,1,1,636,,0.0,0,bb97db7b-50b5-4d79-a12e-abe098ba8860,1,1,636,,0.0,1,1,2,2,2,1,2,2,3,4,4,4,4,3,3,3,4,4,3,1,2,2,4,4,3,2,3,1,1
637,ge0v124a,,0,13,14,survey_part_2,Closing_passed,2022-11-05 20:45:14.650286,1,,,0.0,a06cf38d-1761-4797-b52b-148f3cd41e5b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,637,,0.0,2,5,2,2,5436719,1,1,637,,0.0,1,a06cf38d-1761-4797-b52b-148f3cd41e5b,1,1,637,,0.0,1,1,2,2,2,1,2,1,1,5,2,2,2,2,2,2,3,3,3,1,1,1,4,4,3,3,4,1,1
638,ah7m2ih2,,0,2,14,survey_part_1_cw,Demographics,2022-11-05 20:49:46.822288,1,,,0.0,e62b79c7-fba2-4507-a393-d8ca19096bd0,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,638,,0.0,,,,,,1,1,638,,0.0,0,e62b79c7-fba2-4507-a393-d8ca19096bd0,1,1,638,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
639,b0egcmc2,,0,14,14,survey_part_2,Closing_failed,2022-11-05 20:51:23.625491,1,,,0.0,b235dd20-9cda-4447-b87b-652c9cd45534,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,639,,0.0,1,5,3,2,494026t,1,1,639,,0.0,1,b235dd20-9cda-4447-b87b-652c9cd45534,1,1,639,,0.0,1,1,2,2,2,1,2,1,4,3,4,4,4,4,3,4,4,3,3,2,2,1,3,3,3,3,3,1,1
640,a1kmtx4n,,0,14,14,survey_part_2,Closing_failed,2022-11-05 20:55:38.467482,1,,,0.0,b9511aae-b2bc-489d-95b6-7d7be9149473,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,640,,0.0,2,5,2,2,10244171,1,1,640,,0.0,0,b9511aae-b2bc-489d-95b6-7d7be9149473,1,1,640,,0.0,1,1,1,2,2,1,2,1,2,3,2,4,2,3,4,4,3,4,3,3,3,3,2,3,1,2,2,1,1
641,ntfvrcyv,,0,14,14,survey_part_2,Closing_failed,2022-11-05 21:05:09.744245,1,,,0.0,1aee8ac9-7d3d-45ec-85ca-69730504f39a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,641,,0.0,2,3,2,2,596648,1,1,641,,0.0,1,1aee8ac9-7d3d-45ec-85ca-69730504f39a,1,1,641,,0.0,1,1,1,2,2,1,2,1,2,4,3,4,4,4,4,4,3,4,4,3,3,3,4,4,3,4,4,1,1
642,wpqmh6i1,,0,2,14,survey_part_1_cw,Demographics,2022-11-05 21:15:03.679995,1,,,0.0,914c52ff-2e9f-4d52-9938-e418b51886d6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,642,,0.0,,,,,,1,1,642,,0.0,0,914c52ff-2e9f-4d52-9938-e418b51886d6,1,1,642,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
